;0;Code;Colorcode;Unnamed: 0;aantal;beeld
27;;8720195286592.0;900990006100 | labels tbv 0990006100;259.0;500.0;202011726_layout_26.pdf
28;;8720195286608.0;900990006110 | labels tbv 0990006110;260.0;500.0;202011726_layout_27.pdf
0;202011726_inschiet_baan_10 | 14500 etiketten;;;;;
0;;8720195286608.0;900990006110 | labels tbv 0990006110;261.0;500.0;202011726_layout_27.pdf
1;;8720195286608.0;900990006110 | labels tbv 0990006110;262.0;500.0;202011726_layout_27.pdf
2;;8720195286608.0;900990006110 | labels tbv 0990006110;263.0;500.0;202011726_layout_27.pdf
3;;8720195286615.0;900990006120 | labels tbv 0990006120;264.0;500.0;202011726_layout_28.pdf
4;;8720195286615.0;900990006120 | labels tbv 0990006120;265.0;500.0;202011726_layout_28.pdf
5;;8720195286622.0;900990007100 | labels tbv 0990007100;266.0;500.0;202011726_layout_29.pdf
6;;8720195286622.0;900990007100 | labels tbv 0990007100;267.0;500.0;202011726_layout_29.pdf
7;;8720195286622.0;900990007100 | labels tbv 0990007100;268.0;500.0;202011726_layout_29.pdf
8;;8720195286622.0;900990007100 | labels tbv 0990007100;269.0;500.0;202011726_layout_29.pdf
9;;8720195286622.0;900990007100 | labels tbv 0990007100;270.0;500.0;202011726_layout_29.pdf
10;;8720195286622.0;900990007100 | labels tbv 0990007100;271.0;500.0;202011726_layout_29.pdf
11;;8720195286622.0;900990007100 | labels tbv 0990007100;272.0;500.0;202011726_layout_29.pdf
12;;8720195286622.0;900990007100 | labels tbv 0990007100;273.0;500.0;202011726_layout_29.pdf
13;;8720195286622.0;900990007100 | labels tbv 0990007100;274.0;500.0;202011726_layout_29.pdf
14;;8720195286622.0;900990007100 | labels tbv 0990007100;275.0;500.0;202011726_layout_29.pdf
15;;8720195286622.0;900990007100 | labels tbv 0990007100;276.0;500.0;202011726_layout_29.pdf
16;;8720195286622.0;900990007100 | labels tbv 0990007100;277.0;500.0;202011726_layout_29.pdf
17;;8720195286622.0;900990007100 | labels tbv 0990007100;278.0;500.0;202011726_layout_29.pdf
18;;8720195286622.0;900990007100 | labels tbv 0990007100;279.0;500.0;202011726_layout_29.pdf
19;;8720195286639.0;901610000100 | labels tbv 1610000100;280.0;500.0;202011726_layout_30.pdf
20;;8720195286639.0;901610000100 | labels tbv 1610000100;281.0;500.0;202011726_layout_30.pdf
21;;8720195286639.0;901610000100 | labels tbv 1610000100;282.0;500.0;202011726_layout_30.pdf
22;;8720195286639.0;901610000100 | labels tbv 1610000100;283.0;500.0;202011726_layout_30.pdf
23;;8720195286646.0;901610000200 | labels tbv 1610000200;284.0;500.0;202011726_layout_31.pdf
24;;8720195286646.0;901610000200 | labels tbv 1610000200;285.0;500.0;202011726_layout_31.pdf
25;;8720195286646.0;901610000200 | labels tbv 1610000200;286.0;500.0;202011726_layout_31.pdf
26;;8720195286646.0;901610000200 | labels tbv 1610000200;287.0;500.0;202011726_layout_31.pdf
27;;8720195286653.0;901610000300 | labels tbv 1610000300;288.0;500.0;202011726_layout_32.pdf
28;;8720195286653.0;901610000300 | labels tbv 1610000300;289.0;500.0;202011726_layout_32.pdf
0;202011726_inschiet_baan_11 | 14500 etiketten;;;;;
0;;8720195286653.0;901610000300 | labels tbv 1610000300;290.0;500.0;202011726_layout_32.pdf
1;;8720195286653.0;901610000300 | labels tbv 1610000300;291.0;500.0;202011726_layout_32.pdf
2;;8720195286653.0;901610000300 | labels tbv 1610000300;292.0;500.0;202011726_layout_32.pdf
3;;8720195286653.0;901610000300 | labels tbv 1610000300;293.0;500.0;202011726_layout_32.pdf
4;;8720195286653.0;901610000300 | labels tbv 1610000300;294.0;500.0;202011726_layout_32.pdf
5;;8720195286653.0;901610000300 | labels tbv 1610000300;295.0;500.0;202011726_layout_32.pdf
6;;8720195286660.0;901610000400 | labels tbv 1610000400;296.0;500.0;202011726_layout_33.pdf
7;;8720195286660.0;901610000400 | labels tbv 1610000400;297.0;500.0;202011726_layout_33.pdf
8;;8720195286660.0;901610000400 | labels tbv 1610000400;298.0;500.0;202011726_layout_33.pdf
9;;8720195286660.0;901610000400 | labels tbv 1610000400;299.0;500.0;202011726_layout_33.pdf
10;;8720195286660.0;901610000400 | labels tbv 1610000400;300.0;500.0;202011726_layout_33.pdf
11;;8720195286660.0;901610000400 | labels tbv 1610000400;301.0;500.0;202011726_layout_33.pdf
12;;8720195286660.0;901610000400 | labels tbv 1610000400;302.0;500.0;202011726_layout_33.pdf
13;;8720195286660.0;901610000400 | labels tbv 1610000400;303.0;500.0;202011726_layout_33.pdf
14;;8720195286677.0;901610000500 | labels tbv 1610000500;304.0;500.0;202011726_layout_34.pdf
15;;8720195286677.0;901610000500 | labels tbv 1610000500;305.0;500.0;202011726_layout_34.pdf
16;;8720195286677.0;901610000500 | labels tbv 1610000500;306.0;500.0;202011726_layout_34.pdf
17;;8720195286677.0;901610000500 | labels tbv 1610000500;307.0;500.0;202011726_layout_34.pdf
18;;8720195286677.0;901610000500 | labels tbv 1610000500;308.0;500.0;202011726_layout_34.pdf
19;;8720195286677.0;901610000500 | labels tbv 1610000500;309.0;500.0;202011726_layout_34.pdf
20;;8720195286677.0;901610000500 | labels tbv 1610000500;310.0;500.0;202011726_layout_34.pdf
21;;8720195286677.0;901610000500 | labels tbv 1610000500;311.0;500.0;202011726_layout_34.pdf
22;;8720195286677.0;901610000500 | labels tbv 1610000500;312.0;500.0;202011726_layout_34.pdf
23;;8720195286677.0;901610000500 | labels tbv 1610000500;313.0;500.0;202011726_layout_34.pdf
24;;8720195286677.0;901610000500 | labels tbv 1610000500;314.0;500.0;202011726_layout_34.pdf
25;;8720195286677.0;901610000500 | labels tbv 1610000500;315.0;500.0;202011726_layout_34.pdf
26;;8720195286677.0;901610000500 | labels tbv 1610000500;316.0;500.0;202011726_layout_34.pdf
27;;8720195286677.0;901610000500 | labels tbv 1610000500;317.0;500.0;202011726_layout_34.pdf
28;;8720195286677.0;901610000500 | labels tbv 1610000500;318.0;500.0;202011726_layout_34.pdf
0;202011726_inschiet_baan_12 | 14500 etiketten;;;;;
0;;8720195286677.0;901610000500 | labels tbv 1610000500;319.0;500.0;202011726_layout_34.pdf
1;;8720195286677.0;901610000500 | labels tbv 1610000500;320.0;500.0;202011726_layout_34.pdf
2;;8720195286677.0;901610000500 | labels tbv 1610000500;321.0;500.0;202011726_layout_34.pdf
3;;8720195286677.0;901610000500 | labels tbv 1610000500;322.0;500.0;202011726_layout_34.pdf
4;;8720195286677.0;901610000500 | labels tbv 1610000500;323.0;500.0;202011726_layout_34.pdf
5;;8720195286677.0;901610000500 | labels tbv 1610000500;324.0;500.0;202011726_layout_34.pdf
6;;8720195286677.0;901610000500 | labels tbv 1610000500;325.0;500.0;202011726_layout_34.pdf
7;;8720195286677.0;901610000500 | labels tbv 1610000500;326.0;500.0;202011726_layout_34.pdf
8;;8720195286677.0;901610000500 | labels tbv 1610000500;327.0;500.0;202011726_layout_34.pdf
9;;8720195286684.0;901610000600 | labels tbv 1610000600;328.0;500.0;202011726_layout_35.pdf
10;;8720195286684.0;901610000600 | labels tbv 1610000600;329.0;500.0;202011726_layout_35.pdf
11;;8720195286684.0;901610000600 | labels tbv 1610000600;330.0;500.0;202011726_layout_35.pdf
12;;8720195286684.0;901610000600 | labels tbv 1610000600;331.0;500.0;202011726_layout_35.pdf
13;;8720195286684.0;901610000600 | labels tbv 1610000600;332.0;500.0;202011726_layout_35.pdf
14;;8720195286684.0;901610000600 | labels tbv 1610000600;333.0;500.0;202011726_layout_35.pdf
15;;8720195286684.0;901610000600 | labels tbv 1610000600;334.0;500.0;202011726_layout_35.pdf
16;;8720195286684.0;901610000600 | labels tbv 1610000600;335.0;500.0;202011726_layout_35.pdf
17;;8720195286684.0;901610000600 | labels tbv 1610000600;336.0;500.0;202011726_layout_35.pdf
18;;8720195286684.0;901610000600 | labels tbv 1610000600;337.0;500.0;202011726_layout_35.pdf
19;;8720195286684.0;901610000600 | labels tbv 1610000600;338.0;500.0;202011726_layout_35.pdf
20;;8720195286684.0;901610000600 | labels tbv 1610000600;339.0;500.0;202011726_layout_35.pdf
21;;8720195286684.0;901610000600 | labels tbv 1610000600;340.0;500.0;202011726_layout_35.pdf
22;;8720195286684.0;901610000600 | labels tbv 1610000600;341.0;500.0;202011726_layout_35.pdf
23;;8720195286691.0;901610000900 | labels tbv 1610000900;342.0;500.0;202011726_layout_36.pdf
24;;8720195286691.0;901610000900 | labels tbv 1610000900;343.0;500.0;202011726_layout_36.pdf
25;;8720195286691.0;901610000900 | labels tbv 1610000900;344.0;500.0;202011726_layout_36.pdf
26;;8720195286691.0;901610000900 | labels tbv 1610000900;345.0;500.0;202011726_layout_36.pdf
27;;8720195286707.0;901610001000 | labels tbv 1610001000;346.0;500.0;202011726_layout_37.pdf
28;;8720195286707.0;901610001000 | labels tbv 1610001000;347.0;500.0;202011726_layout_37.pdf
0;202011726_inschiet_baan_13 | 14500 etiketten;;;;;
0;;8720195286707.0;901610001000 | labels tbv 1610001000;348.0;500.0;202011726_layout_37.pdf
1;;8720195286707.0;901610001000 | labels tbv 1610001000;349.0;500.0;202011726_layout_37.pdf
2;;8720195286714.0;901610001100 | labels tbv 1610001100;350.0;500.0;202011726_layout_38.pdf
3;;8720195286714.0;901610001100 | labels tbv 1610001100;351.0;500.0;202011726_layout_38.pdf
4;;8720195286714.0;901610001100 | labels tbv 1610001100;352.0;500.0;202011726_layout_38.pdf
5;;8720195286714.0;901610001100 | labels tbv 1610001100;353.0;500.0;202011726_layout_38.pdf
6;;8720195286721.0;901610001200 | labels tbv 1610001200;354.0;500.0;202011726_layout_39.pdf
7;;8720195286721.0;901610001200 | labels tbv 1610001200;355.0;500.0;202011726_layout_39.pdf
8;;8720195286721.0;901610001200 | labels tbv 1610001200;356.0;500.0;202011726_layout_39.pdf
9;;8720195286721.0;901610001200 | labels tbv 1610001200;357.0;500.0;202011726_layout_39.pdf
10;;8720195286738.0;901610001300 | labels tbv 1610001300;358.0;500.0;202011726_layout_40.pdf
11;;8720195286738.0;901610001300 | labels tbv 1610001300;359.0;500.0;202011726_layout_40.pdf
12;;8720195286738.0;901610001300 | labels tbv 1610001300;360.0;500.0;202011726_layout_40.pdf
13;;8720195286738.0;901610001300 | labels tbv 1610001300;361.0;500.0;202011726_layout_40.pdf
14;;8720195286745.0;901610001400 | labels tbv 1610001400;362.0;500.0;202011726_layout_41.pdf
15;;8720195286745.0;901610001400 | labels tbv 1610001400;363.0;500.0;202011726_layout_41.pdf
16;;8720195286745.0;901610001400 | labels tbv 1610001400;364.0;500.0;202011726_layout_41.pdf
17;;8720195286745.0;901610001400 | labels tbv 1610001400;365.0;500.0;202011726_layout_41.pdf
18;;8720195286752.0;901610003300 | labels tbv 1610003300;366.0;500.0;202011726_layout_42.pdf
19;;8720195286752.0;901610003300 | labels tbv 1610003300;367.0;500.0;202011726_layout_42.pdf
20;;8720195286752.0;901610003300 | labels tbv 1610003300;368.0;500.0;202011726_layout_42.pdf
21;;8720195286752.0;901610003300 | labels tbv 1610003300;369.0;500.0;202011726_layout_42.pdf
22;;8720195286769.0;901610003400 | labels tbv 1610003400;370.0;500.0;202011726_layout_43.pdf
23;;8720195286769.0;901610003400 | labels tbv 1610003400;371.0;500.0;202011726_layout_43.pdf
24;;8720195286769.0;901610003400 | labels tbv 1610003400;372.0;500.0;202011726_layout_43.pdf
25;;8720195286769.0;901610003400 | labels tbv 1610003400;373.0;500.0;202011726_layout_43.pdf
26;;8720195286776.0;901610003500 | labels tbv 1610003500;374.0;500.0;202011726_layout_44.pdf
27;;8720195286776.0;901610003500 | labels tbv 1610003500;375.0;500.0;202011726_layout_44.pdf
28;;8720195286776.0;901610003500 | labels tbv 1610003500;376.0;500.0;202011726_layout_44.pdf
0;202011726_inschiet_baan_14 | 14500 etiketten;;;;;
0;;8720195286776.0;901610003500 | labels tbv 1610003500;377.0;500.0;202011726_layout_44.pdf
1;;8720195286776.0;901610003500 | labels tbv 1610003500;378.0;500.0;202011726_layout_44.pdf
2;;8720195286776.0;901610003500 | labels tbv 1610003500;379.0;500.0;202011726_layout_44.pdf
3;;8720195286783.0;901610003600 | labels tbv 1610003600;380.0;500.0;202011726_layout_45.pdf
4;;8720195286783.0;901610003600 | labels tbv 1610003600;381.0;500.0;202011726_layout_45.pdf
5;;8720195286783.0;901610003600 | labels tbv 1610003600;382.0;500.0;202011726_layout_45.pdf
6;;8720195286783.0;901610003600 | labels tbv 1610003600;383.0;500.0;202011726_layout_45.pdf
7;;8720195286783.0;901610003600 | labels tbv 1610003600;384.0;500.0;202011726_layout_45.pdf
8;;8720195286783.0;901610003600 | labels tbv 1610003600;385.0;500.0;202011726_layout_45.pdf
9;;8720195286790.0;901610004000 | labels tbv 1610004000;386.0;500.0;202011726_layout_46.pdf
10;;8720195286790.0;901610004000 | labels tbv 1610004000;387.0;500.0;202011726_layout_46.pdf
11;;8720195286790.0;901610004000 | labels tbv 1610004000;388.0;500.0;202011726_layout_46.pdf
12;;8720195286790.0;901610004000 | labels tbv 1610004000;389.0;500.0;202011726_layout_46.pdf
13;;8720195286790.0;901610004000 | labels tbv 1610004000;390.0;500.0;202011726_layout_46.pdf
14;;8720195286790.0;901610004000 | labels tbv 1610004000;391.0;500.0;202011726_layout_46.pdf
15;;8720195286790.0;901610004000 | labels tbv 1610004000;392.0;500.0;202011726_layout_46.pdf
16;;8720195286790.0;901610004000 | labels tbv 1610004000;393.0;500.0;202011726_layout_46.pdf
17;;8720195286790.0;901610004000 | labels tbv 1610004000;394.0;500.0;202011726_layout_46.pdf
18;;8720195286790.0;901610004000 | labels tbv 1610004000;395.0;500.0;202011726_layout_46.pdf
19;;8720195286790.0;901610004000 | labels tbv 1610004000;396.0;500.0;202011726_layout_46.pdf
20;;8720195286790.0;901610004000 | labels tbv 1610004000;397.0;500.0;202011726_layout_46.pdf
21;;8720195286790.0;901610004000 | labels tbv 1610004000;398.0;500.0;202011726_layout_46.pdf
22;;8720195286790.0;901610004000 | labels tbv 1610004000;399.0;500.0;202011726_layout_46.pdf
23;;8720195286790.0;901610004000 | labels tbv 1610004000;400.0;500.0;202011726_layout_46.pdf
24;;8720195286790.0;901610004000 | labels tbv 1610004000;401.0;500.0;202011726_layout_46.pdf
25;;8720195286790.0;901610004000 | labels tbv 1610004000;402.0;500.0;202011726_layout_46.pdf
26;;8720195286790.0;901610004000 | labels tbv 1610004000;403.0;500.0;202011726_layout_46.pdf
27;;8720195286806.0;901610004100 | labels tbv 1610004100;404.0;500.0;202011726_layout_47.pdf
28;;8720195286806.0;901610004100 | labels tbv 1610004100;405.0;500.0;202011726_layout_47.pdf
0;202011726_inschiet_baan_15 | 14500 etiketten;;;;;
0;;8720195286806.0;901610004100 | labels tbv 1610004100;406.0;500.0;202011726_layout_47.pdf
1;;8720195286806.0;901610004100 | labels tbv 1610004100;407.0;500.0;202011726_layout_47.pdf
2;;8720195286806.0;901610004100 | labels tbv 1610004100;408.0;500.0;202011726_layout_47.pdf
3;;8720195286806.0;901610004100 | labels tbv 1610004100;409.0;500.0;202011726_layout_47.pdf
4;;8720195286806.0;901610004100 | labels tbv 1610004100;410.0;500.0;202011726_layout_47.pdf
5;;8720195286806.0;901610004100 | labels tbv 1610004100;411.0;500.0;202011726_layout_47.pdf
6;;8720195286813.0;901620000040 | labels tbv 1620000040;412.0;500.0;202011726_layout_48.pdf
7;;8720195286813.0;901620000040 | labels tbv 1620000040;413.0;500.0;202011726_layout_48.pdf
8;;8720195286813.0;901620000040 | labels tbv 1620000040;414.0;500.0;202011726_layout_48.pdf
9;;8720195286813.0;901620000040 | labels tbv 1620000040;415.0;500.0;202011726_layout_48.pdf
10;;8720195286820.0;901620000050 | labels tbv 1620000050;416.0;500.0;202011726_layout_49.pdf
11;;8720195286820.0;901620000050 | labels tbv 1620000050;417.0;500.0;202011726_layout_49.pdf
12;;8720195286820.0;901620000050 | labels tbv 1620000050;418.0;500.0;202011726_layout_49.pdf
13;;8720195286820.0;901620000050 | labels tbv 1620000050;419.0;500.0;202011726_layout_49.pdf
14;;8720195286837.0;901620000100 | labels tbv 1620000100;420.0;500.0;202011726_layout_50.pdf
15;;8720195286837.0;901620000100 | labels tbv 1620000100;421.0;500.0;202011726_layout_50.pdf
16;;8720195286837.0;901620000100 | labels tbv 1620000100;422.0;500.0;202011726_layout_50.pdf
17;;8720195286837.0;901620000100 | labels tbv 1620000100;423.0;500.0;202011726_layout_50.pdf
18;;8720195286837.0;901620000100 | labels tbv 1620000100;424.0;500.0;202011726_layout_50.pdf
19;;8720195286837.0;901620000100 | labels tbv 1620000100;425.0;500.0;202011726_layout_50.pdf
20;;8720195286837.0;901620000100 | labels tbv 1620000100;426.0;500.0;202011726_layout_50.pdf
21;;8720195286837.0;901620000100 | labels tbv 1620000100;427.0;500.0;202011726_layout_50.pdf
22;;8720195286844.0;901620000150 | labels tbv 1620000150;428.0;500.0;202011726_layout_51.pdf
23;;8720195286844.0;901620000150 | labels tbv 1620000150;429.0;500.0;202011726_layout_51.pdf
24;;8720195286844.0;901620000150 | labels tbv 1620000150;430.0;500.0;202011726_layout_51.pdf
25;;8720195286844.0;901620000150 | labels tbv 1620000150;431.0;500.0;202011726_layout_51.pdf
26;;8720195286844.0;901620000150 | labels tbv 1620000150;432.0;500.0;202011726_layout_51.pdf
27;;8720195286844.0;901620000150 | labels tbv 1620000150;433.0;500.0;202011726_layout_51.pdf
28;;8720195286844.0;901620000150 | labels tbv 1620000150;434.0;500.0;202011726_layout_51.pdf
0;202011726_inschiet_baan_16 | 14500 etiketten;;;;;
0;;8720195286844.0;901620000150 | labels tbv 1620000150;435.0;500.0;202011726_layout_51.pdf
1;;8720195286844.0;901620000150 | labels tbv 1620000150;436.0;500.0;202011726_layout_51.pdf
2;;8720195286844.0;901620000150 | labels tbv 1620000150;437.0;500.0;202011726_layout_51.pdf
3;;8720195286844.0;901620000150 | labels tbv 1620000150;438.0;500.0;202011726_layout_51.pdf
4;;8720195286844.0;901620000150 | labels tbv 1620000150;439.0;500.0;202011726_layout_51.pdf
5;;8720195286844.0;901620000150 | labels tbv 1620000150;440.0;500.0;202011726_layout_51.pdf
6;;8720195286844.0;901620000150 | labels tbv 1620000150;441.0;500.0;202011726_layout_51.pdf
7;;8720195286851.0;901620000175 | labels tbv 1620000175;442.0;500.0;202011726_layout_52.pdf
8;;8720195286851.0;901620000175 | labels tbv 1620000175;443.0;500.0;202011726_layout_52.pdf
9;;8720195286851.0;901620000175 | labels tbv 1620000175;444.0;500.0;202011726_layout_52.pdf
10;;8720195286851.0;901620000175 | labels tbv 1620000175;445.0;500.0;202011726_layout_52.pdf
11;;8720195286868.0;901620000200 | labels tbv 1620000200;446.0;500.0;202011726_layout_53.pdf
12;;8720195286868.0;901620000200 | labels tbv 1620000200;447.0;500.0;202011726_layout_53.pdf
13;;8720195286868.0;901620000200 | labels tbv 1620000200;448.0;500.0;202011726_layout_53.pdf
14;;8720195286868.0;901620000200 | labels tbv 1620000200;449.0;500.0;202011726_layout_53.pdf
15;;8720195286868.0;901620000200 | labels tbv 1620000200;450.0;500.0;202011726_layout_53.pdf
16;;8720195286868.0;901620000200 | labels tbv 1620000200;451.0;500.0;202011726_layout_53.pdf
17;;8720195286868.0;901620000200 | labels tbv 1620000200;452.0;500.0;202011726_layout_53.pdf
18;;8720195286868.0;901620000200 | labels tbv 1620000200;453.0;500.0;202011726_layout_53.pdf
19;;8720195286868.0;901620000200 | labels tbv 1620000200;454.0;500.0;202011726_layout_53.pdf
20;;8720195286868.0;901620000200 | labels tbv 1620000200;455.0;500.0;202011726_layout_53.pdf
21;;8720195286868.0;901620000200 | labels tbv 1620000200;456.0;500.0;202011726_layout_53.pdf
22;;8720195286868.0;901620000200 | labels tbv 1620000200;457.0;500.0;202011726_layout_53.pdf
23;;8720195286868.0;901620000200 | labels tbv 1620000200;458.0;500.0;202011726_layout_53.pdf
24;;8720195286868.0;901620000200 | labels tbv 1620000200;459.0;500.0;202011726_layout_53.pdf
25;;8720195286868.0;901620000200 | labels tbv 1620000200;460.0;500.0;202011726_layout_53.pdf
26;;8720195286868.0;901620000200 | labels tbv 1620000200;461.0;500.0;202011726_layout_53.pdf
27;;8720195286868.0;901620000200 | labels tbv 1620000200;462.0;500.0;202011726_layout_53.pdf
28;;8720195286868.0;901620000200 | labels tbv 1620000200;463.0;500.0;202011726_layout_53.pdf
0;202011726_inschiet_baan_17 | 14500 etiketten;;;;;
0;;8720195286868.0;901620000200 | labels tbv 1620000200;464.0;500.0;202011726_layout_53.pdf
1;;8720195286868.0;901620000200 | labels tbv 1620000200;465.0;500.0;202011726_layout_53.pdf
2;;8720195286868.0;901620000200 | labels tbv 1620000200;466.0;500.0;202011726_layout_53.pdf
3;;8720195286868.0;901620000200 | labels tbv 1620000200;467.0;500.0;202011726_layout_53.pdf
4;;8720195286868.0;901620000200 | labels tbv 1620000200;468.0;500.0;202011726_layout_53.pdf
5;;8720195286868.0;901620000200 | labels tbv 1620000200;469.0;500.0;202011726_layout_53.pdf
6;;8720195286868.0;901620000200 | labels tbv 1620000200;470.0;500.0;202011726_layout_53.pdf
7;;8720195286868.0;901620000200 | labels tbv 1620000200;471.0;500.0;202011726_layout_53.pdf
8;;8720195286868.0;901620000200 | labels tbv 1620000200;472.0;500.0;202011726_layout_53.pdf
9;;8720195286868.0;901620000200 | labels tbv 1620000200;473.0;500.0;202011726_layout_53.pdf
10;;8720195286868.0;901620000200 | labels tbv 1620000200;474.0;500.0;202011726_layout_53.pdf
11;;8720195286868.0;901620000200 | labels tbv 1620000200;475.0;500.0;202011726_layout_53.pdf
12;;8720195286868.0;901620000200 | labels tbv 1620000200;476.0;500.0;202011726_layout_53.pdf
13;;8720195286868.0;901620000200 | labels tbv 1620000200;477.0;500.0;202011726_layout_53.pdf
14;;8720195286868.0;901620000200 | labels tbv 1620000200;478.0;500.0;202011726_layout_53.pdf
15;;8720195286868.0;901620000200 | labels tbv 1620000200;479.0;500.0;202011726_layout_53.pdf
16;;8720195286868.0;901620000200 | labels tbv 1620000200;480.0;500.0;202011726_layout_53.pdf
17;;8720195286868.0;901620000200 | labels tbv 1620000200;481.0;500.0;202011726_layout_53.pdf
18;;8720195286868.0;901620000200 | labels tbv 1620000200;482.0;500.0;202011726_layout_53.pdf
19;;8720195286868.0;901620000200 | labels tbv 1620000200;483.0;500.0;202011726_layout_53.pdf
20;;8720195286868.0;901620000200 | labels tbv 1620000200;484.0;500.0;202011726_layout_53.pdf
21;;8720195286868.0;901620000200 | labels tbv 1620000200;485.0;500.0;202011726_layout_53.pdf
22;;8720195286868.0;901620000200 | labels tbv 1620000200;486.0;500.0;202011726_layout_53.pdf
23;;8720195286868.0;901620000200 | labels tbv 1620000200;487.0;500.0;202011726_layout_53.pdf
24;;8720195286868.0;901620000200 | labels tbv 1620000200;488.0;500.0;202011726_layout_53.pdf
25;;8720195286868.0;901620000200 | labels tbv 1620000200;489.0;500.0;202011726_layout_53.pdf
26;;8720195286868.0;901620000200 | labels tbv 1620000200;490.0;500.0;202011726_layout_53.pdf
27;;8720195286868.0;901620000200 | labels tbv 1620000200;491.0;500.0;202011726_layout_53.pdf
28;;8720195286868.0;901620000200 | labels tbv 1620000200;492.0;500.0;202011726_layout_53.pdf
0;202011726_inschiet_baan_18 | 14500 etiketten;;;;;
0;;8720195286868.0;901620000200 | labels tbv 1620000200;493.0;500.0;202011726_layout_53.pdf
1;;8720195286868.0;901620000200 | labels tbv 1620000200;494.0;500.0;202011726_layout_53.pdf
2;;8720195286868.0;901620000200 | labels tbv 1620000200;495.0;500.0;202011726_layout_53.pdf
3;;8720195286868.0;901620000200 | labels tbv 1620000200;496.0;500.0;202011726_layout_53.pdf
4;;8720195286868.0;901620000200 | labels tbv 1620000200;497.0;500.0;202011726_layout_53.pdf
5;;8720195286868.0;901620000200 | labels tbv 1620000200;498.0;500.0;202011726_layout_53.pdf
6;;8720195286868.0;901620000200 | labels tbv 1620000200;499.0;500.0;202011726_layout_53.pdf
7;;8720195286868.0;901620000200 | labels tbv 1620000200;500.0;500.0;202011726_layout_53.pdf
8;;8720195286868.0;901620000200 | labels tbv 1620000200;501.0;500.0;202011726_layout_53.pdf
9;;8720195286875.0;901620000250 | labels tbv 1620000250;502.0;500.0;202011726_layout_54.pdf
10;;8720195286875.0;901620000250 | labels tbv 1620000250;503.0;500.0;202011726_layout_54.pdf
11;;8720195286875.0;901620000250 | labels tbv 1620000250;504.0;500.0;202011726_layout_54.pdf
12;;8720195286875.0;901620000250 | labels tbv 1620000250;505.0;500.0;202011726_layout_54.pdf
13;;8720195286875.0;901620000250 | labels tbv 1620000250;506.0;500.0;202011726_layout_54.pdf
14;;8720195286875.0;901620000250 | labels tbv 1620000250;507.0;500.0;202011726_layout_54.pdf
15;;8720195286875.0;901620000250 | labels tbv 1620000250;508.0;500.0;202011726_layout_54.pdf
16;;8720195286875.0;901620000250 | labels tbv 1620000250;509.0;500.0;202011726_layout_54.pdf
17;;8720195286875.0;901620000250 | labels tbv 1620000250;510.0;500.0;202011726_layout_54.pdf
18;;8720195286875.0;901620000250 | labels tbv 1620000250;511.0;500.0;202011726_layout_54.pdf
19;;8720195286875.0;901620000250 | labels tbv 1620000250;512.0;500.0;202011726_layout_54.pdf
20;;8720195286875.0;901620000250 | labels tbv 1620000250;513.0;500.0;202011726_layout_54.pdf
21;;8720195286875.0;901620000250 | labels tbv 1620000250;514.0;500.0;202011726_layout_54.pdf
22;;8720195286875.0;901620000250 | labels tbv 1620000250;515.0;500.0;202011726_layout_54.pdf
